Student ID,Name,Gender,University,Room Type,Budget,District,Location,Area,Pin,Near Rail Station,Near University,Near School,Near Roadside,Availability of Mess,Availability of Pen Guest,Room Information
631,Hiran Gade,Female,Khalsa Inc,Single,2300,Kolkata,Hajipur,Banik Road,250893,No,Yes,Yes,Yes,Yes,No,Yes
215,Bhamini Basak,Female,Lal-Hayer,Single,2000,Cooch Behar,Mehsana,Dora Chowk,231052,Yes,Yes,No,No,Yes,No,No
590,Drishya Chana,Female,Shenoy-Bawa,Double,2100,Purulia,Vadodara,Varty Nagar,20491,No,No,No,No,Yes,No,No
151,Zeeshan Sarma,Male,"Chandra, Comar and Shetty",Double,2400,Purba Bardhaman,Imphal,Iyengar Chowk,217834,No,No,No,Yes,No,Yes,No
856,Ojas Raval,Female,Ahluwalia-Varghese,Single,2000,Uttar Dinajpur,Thanjavur,Bhatia Path,420609,Yes,Yes,No,No,No,Yes,Yes
928,Lagan Ramachandran,Male,Buch LLC,Copper,2400,Cooch Behar,Bhind,Anand,113021,No,Yes,No,Yes,Yes,No,No
478,Pari Subramaniam,Male,Keer-Acharya,Single,2000,Nadia,Ranchi,Karnik Ganj,966148,Yes,No,No,No,No,Yes,Yes
554,Tara Kashyap,Female,Ranganathan-Andra,Single,2300,Birbhum,Satara,Srinivas Circle,827130,No,No,Yes,Yes,Yes,No,No
537,Navya Dhar,Female,"Raj, Bhargava and Kibe",Single,2500,Paschim Medinipur,Orai,Ranganathan Path,327687,No,No,No,No,No,Yes,Yes
309,Farhan Mallick,Male,Saraf Group,Copper,2100,Purba Bardhaman,Morena,Chokshi Marg,822145,Yes,No,Yes,Yes,No,Yes,No
858,Nishith Sethi,Male,Bahri and Sons,Copper,2300,Malda,Karimnagar,Ranganathan Circle,944101,Yes,Yes,Yes,Yes,No,Yes,Yes
230,Dhruv Vala,Male,"Shan, Walla and Basak",Double,2100,North 24 Parganas,Mysore,Dugar Path,614892,Yes,Yes,Yes,No,Yes,No,No
728,Sahil Rout,Male,Yohannan LLC,Double,2300,Purulia,Naihati,Grover Marg,828064,No,No,Yes,Yes,No,Yes,Yes
407,Nirvaan Mahajan,Female,Raju Inc,Copper,2100,Jhargram,Chittoor,Kar,163021,Yes,No,No,No,No,Yes,Yes
271,Jayesh Sarin,Female,Sachar-Thaker,Double,2500,Cooch Behar,Delhi,Bhakta Marg,422456,Yes,No,Yes,Yes,No,Yes,No
426,Tarini Wali,Male,"Din, Edwin and Lall",Double,2400,Jhargram,Aizawl,Rege Circle,392124,No,No,No,No,No,Yes,No
993,Veer Rajagopalan,Female,Sen LLC,Double,2000,Dakshin Dinajpur,Hajipur,Krish Zila,425884,No,Yes,Yes,No,No,Yes,Yes
185,Vedika Agarwal,Male,"Kala, Desai and Gandhi",Single,2100,Jhargram,Danapur,Deol Nagar,647615,No,Yes,Yes,Yes,No,Yes,Yes
89,Ahana  Shenoy,Female,"Mane, Sankar and Walia",Copper,2500,Dakshin Dinajpur,Jhansi,Chokshi Nagar,208234,Yes,Yes,Yes,Yes,Yes,No,Yes
467,Himmat Devan,Female,Madan Inc,Single,2400,South 24 Parganas,Bhiwani,Bali Circle,222219,Yes,No,No,No,Yes,No,Yes
42,Alisha Bansal,Female,"Lanka, Bahri and Aurora",Single,2200,Purba Medinipur,Rohtak,Kari Chowk,160219,No,No,No,No,No,Yes,Yes
64,Zain Manda,Female,Sachar-Lalla,Copper,2300,South 24 Parganas,Kollam,Shenoy Street,980385,Yes,Yes,Yes,Yes,No,Yes,Yes
613,Shayak Soman,Female,Krishna-Bhardwaj,Double,2000,Darjeeling,Dibrugarh,Lata Street,327014,Yes,Yes,Yes,Yes,No,Yes,Yes
804,Adira Kashyap,Male,Bhatia Inc,Copper,2400,Jalpaiguri,Bijapur,Bassi Chowk,526904,Yes,Yes,Yes,No,No,Yes,Yes
316,Samar Bora,Male,Verma LLC,Single,2000,Cooch Behar,Ahmednagar,Varty Chowk,842277,No,Yes,No,Yes,No,Yes,No
791,Kiaan Bhagat,Male,Wable-Bassi,Copper,2200,South 24 Parganas,Madanapalle,Mandal Nagar,941028,Yes,No,No,No,No,Yes,Yes
973,Nirvi Bajaj,Female,Dhillon Inc,Single,2000,Kalimpong,Amritsar,Mann,180418,Yes,Yes,Yes,No,Yes,No,Yes
939,Lagan Dewan,Female,Tandon PLC,Single,2100,Nadia,Delhi,Gopal,482092,No,No,No,No,No,Yes,Yes
583,Hazel Boase,Female,Chaudhuri Group,Double,2500,Dakshin Dinajpur,Ramagundam,Kapur Path,405114,Yes,No,Yes,No,No,Yes,Yes
626,Kavya Hegde,Female,"Dhar, Sarna and Choudhry",Single,2100,Nadia,Vadodara,Chaudhuri Zila,759739,Yes,Yes,Yes,Yes,No,Yes,Yes
568,Khushi Comar,Female,Anand Group,Copper,2500,Birbhum,Varanasi,Dasgupta,232313,No,No,Yes,No,Yes,No,Yes
732,Nishith Chacko,Female,"Hans, Sachdev and Bhavsar",Copper,2400,Purba Bardhaman,Moradabad,Sahni Road,567082,No,Yes,No,No,No,Yes,No
316,Aniruddh Acharya,Female,Bath Group,Single,2000,Howrah,Ambarnath,Shah Zila,480495,No,Yes,No,Yes,No,Yes,No
143,Ira Goel,Male,Shanker Ltd,Double,2200,Jalpaiguri,Hospet,Lata Path,230907,Yes,No,No,Yes,Yes,No,No
208,Dhanuk Dua,Male,Mammen-Sachdev,Copper,2000,Malda,Sultan Pur Majra,Manda Ganj,431883,Yes,Yes,No,No,Yes,No,Yes
471,Anaya Sharaf,Male,Loke Inc,Copper,2400,Kalimpong,Belgaum,Sha Ganj,889625,No,No,Yes,No,No,Yes,No
495,Sahil Badami,Female,Chadha Ltd,Single,2300,Darjeeling,Asansol,Bhatnagar Chowk,817807,Yes,No,No,No,No,Yes,Yes
223,Shayak Balan,Male,Gole Inc,Copper,2400,Alipurduar,Dindigul,De Zila,822174,No,No,Yes,No,Yes,No,Yes
783,Dishani Johal,Male,Thakur-Goswami,Copper,2100,Jalpaiguri,Aizawl,Majumdar Road,813266,No,Yes,Yes,Yes,No,Yes,Yes
203,Indranil Mane,Female,Gera PLC,Single,2200,Birbhum,Sirsa,Shankar Road,623459,No,No,Yes,Yes,No,Yes,Yes
310,Ira Dewan,Female,Karnik-Subramanian,Double,2000,Paschim Bardhaman,Mehsana,Dash Ganj,406895,No,No,No,No,Yes,No,No
226,Shray Dey,Female,Saha-Saraf,Single,2100,Birbhum,Fatehpur,Sant Circle,248502,No,No,Yes,Yes,Yes,No,Yes
313,Nayantara Ghose,Male,Halder-Dutta,Double,2200,Howrah,Panvel,Bhavsar Road,302447,Yes,No,Yes,Yes,Yes,No,No
302,Elakshi Guha,Female,Ramakrishnan-Varkey,Double,2500,Cooch Behar,Maheshtala,Guha Street,858867,Yes,No,Yes,Yes,No,Yes,Yes
295,Ivan Vig,Female,Handa-Chaudhary,Single,2400,Alipurduar,Khora ,Suri Circle,508807,No,No,No,No,Yes,No,Yes
272,Nitara Deshmukh,Male,Mander-Sama,Single,2300,Cooch Behar,Bhiwani,Bassi Nagar,711481,Yes,No,No,No,Yes,No,No
391,Hiran Chandran,Male,Setty Group,Single,2300,Cooch Behar,Rajpur Sonarpur,Babu Street,638267,No,No,No,Yes,Yes,No,No
440,Neelofar Jhaveri,Male,Kannan LLC,Double,2200,Malda,Ambattur,Lalla Zila,499964,Yes,Yes,Yes,No,Yes,No,Yes
599,Manjari Deo,Female,Karpe-Comar,Double,2100,Jhargram,Pallavaram,Ratti Circle,759391,Yes,No,No,No,Yes,No,Yes
388,Armaan Dave,Male,"Iyengar, Soni and Ramanathan",Single,2300,Murshidabad,Kishanganj,Krishna,184027,No,No,No,Yes,No,Yes,Yes
946,Yasmin Badal,Male,Dugal and Sons,Copper,2200,Uttar Dinajpur,Ongole,Garg Marg,228149,No,Yes,No,No,No,Yes,Yes
966,Kabir Dhingra,Male,Gokhale-Sachdev,Copper,2400,Darjeeling,Guna,Lanka Road,371845,No,Yes,No,No,Yes,No,Yes
361,Divit Keer,Male,Bhasin-Hegde,Single,2500,Kalimpong,Purnia,Choudhary Ganj,683536,Yes,No,No,Yes,Yes,No,No
950,Mehul Kumer,Male,Raja and Sons,Single,2300,Cooch Behar,Raebareli,Rastogi Path,806892,Yes,Yes,No,No,No,Yes,Yes
60,Jhanvi Saran,Male,"Mahal, Vaidya and Chaudhary",Single,2400,Malda,Singrauli,Tak Nagar,440958,Yes,Yes,No,No,Yes,No,No
979,Hiran Kaul,Male,Bhavsar Group,Copper,2000,Birbhum,Madhyamgram,Kapadia Zila,787793,Yes,No,No,Yes,No,Yes,No
515,Baiju Kaur,Female,"Bandi, Wable and Borah",Single,2100,Purba Bardhaman,Shimla,Shankar Marg,753993,Yes,No,Yes,No,Yes,No,Yes
331,Kismat Sani,Male,Vohra PLC,Copper,2500,Hooghly,Ghaziabad,Toor Ganj,327109,No,Yes,No,No,Yes,No,Yes
697,Saksham Lanka,Female,Doshi-Ray,Copper,2100,Malda,Ahmednagar,Hegde Nagar,395422,No,Yes,No,Yes,Yes,No,Yes
590,Ishaan Bora,Female,Tailor Ltd,Single,2400,Paschim Bardhaman,Guntur,Kota Ganj,938301,Yes,Yes,No,No,Yes,No,Yes
46,Gokul Aurora,Female,"Kashyap, Uppal and Dugar",Double,2000,Birbhum,Gwalior,Sood Nagar,82191,Yes,No,No,Yes,Yes,No,No
685,Raunak Setty,Male,"Srinivas, Bains and Sabharwal",Double,2000,Alipurduar,Bikaner,Subramanian Path,439908,No,No,No,No,Yes,No,No
139,Aayush Sura,Male,Khare Group,Single,2500,North 24 Parganas,Etawah,Dar,347368,Yes,No,Yes,Yes,No,Yes,No
397,Tiya Vohra,Female,Bal Group,Copper,2000,Birbhum,Rajahmundry,Ganesh Road,283046,Yes,No,Yes,Yes,Yes,No,Yes
519,Kismat Kashyap,Female,Madan-Ahluwalia,Single,2000,Cooch Behar,Mirzapur,Hora Nagar,863005,No,Yes,No,Yes,Yes,No,Yes
484,Pari Kade,Female,Kapoor-Hari,Single,2100,Howrah,Chinsurah,Kumer Zila,728609,Yes,No,Yes,No,Yes,No,Yes
220,Tejas Kaul,Female,"Kumar, Amble and Kothari",Double,2200,Malda,Amaravati,Bhalla Nagar,368295,Yes,Yes,Yes,Yes,Yes,No,Yes
922,Anahita Kohli,Female,"Issac, Sehgal and Wali",Double,2000,Kalimpong,Tezpur,Bobal Chowk,40949,Yes,Yes,Yes,Yes,No,Yes,No
737,Hunar Basak,Female,Srivastava-Sinha,Copper,2200,Hooghly,Ramgarh,Kalla Street,638119,No,Yes,No,Yes,Yes,No,Yes
132,Ira Brar,Female,Setty Inc,Single,2000,North 24 Parganas,Gorakhpur,Kalita Ganj,275976,No,No,No,Yes,No,Yes,Yes
646,Raunak Brar,Male,"Buch, Samra and Subramanian",Copper,2500,Cooch Behar,Siliguri,Arora,741386,No,Yes,No,Yes,No,Yes,Yes
60,Amani Chokshi,Female,Sastry Group,Double,2500,Dakshin Dinajpur,Dharmavaram,Batta Circle,816540,No,No,No,No,Yes,No,No
359,Mohanlal Rau,Female,Sur-Rout,Double,2100,Kalimpong,Begusarai,Rau Circle,28275,No,Yes,Yes,Yes,No,Yes,No
316,Adah Basak,Male,"Gara, Viswanathan and Batra",Copper,2000,Purba Bardhaman,Imphal,Wali Road,732717,No,No,Yes,Yes,No,Yes,No
831,Devansh Baria,Female,Atwal LLC,Single,2300,Alipurduar,Jalgaon,Bahl Chowk,382282,No,Yes,Yes,No,Yes,No,Yes
922,Kismat Balakrishnan,Male,Hans and Sons,Double,2000,Howrah,Surat,Chaudhry,887103,No,No,No,Yes,No,Yes,No
990,Suhana Deshpande,Female,"Kota, Garg and Kant",Single,2400,Cooch Behar,Bokaro,Thakkar Circle,14562,Yes,No,No,Yes,No,Yes,Yes
403,Aradhya Shan,Female,Dhaliwal LLC,Double,2100,Cooch Behar,Shimla,Datta Street,766666,Yes,Yes,No,Yes,No,Yes,Yes
206,Rohan Wable,Female,Subramaniam-Trivedi,Copper,2100,Birbhum,Kirari Suleman Nagar,Mallick Road,378713,No,No,Yes,No,Yes,No,No
153,Tanya Dalal,Female,Tata Inc,Single,2300,South 24 Parganas,Sonipat,Kar Nagar,794620,Yes,No,No,Yes,Yes,No,Yes
140,Keya Mallick,Female,Dora-Ram,Single,2500,Nadia,Rajahmundry,Mall Marg,765088,No,No,Yes,No,No,Yes,No
46,Rhea Ghose,Female,Kashyap PLC,Single,2100,Purba Bardhaman,Jhansi,Bhatti Nagar,430374,No,Yes,Yes,No,Yes,No,No
999,Indranil Batra,Male,"Sachdev, Grover and Thaman",Double,2500,Nadia,Dewas,Kaur Path,795767,No,No,No,No,No,Yes,No
231,Dharmajan Chana,Male,"Sidhu, Maharaj and Thaman",Double,2200,Darjeeling,Jalandhar,Basak Circle,353057,No,No,Yes,No,Yes,No,No
948,Kimaya Dhingra,Female,Bhardwaj LLC,Double,2200,Purba Medinipur,Akola,Kuruvilla Nagar,55838,No,No,No,Yes,No,Yes,Yes
904,Nirvaan Sabharwal,Female,Gulati Group,Copper,2300,South 24 Parganas,Belgaum,Zacharia Road,292205,No,No,Yes,Yes,No,Yes,Yes
394,Ahana  Jaggi,Male,"Sen, Dugar and Karpe",Double,2400,Cooch Behar,Anand,Golla Path,679421,No,Yes,No,Yes,No,Yes,Yes
209,Charvi Sachdev,Female,Uppal Ltd,Double,2000,North 24 Parganas,Bihar Sharif,Dey Marg,298618,No,Yes,Yes,Yes,Yes,No,Yes
914,Indranil Jaggi,Male,Bhagat-Balakrishnan,Double,2300,Hooghly,Vellore,Chokshi Circle,914198,No,Yes,Yes,No,Yes,No,No
89,Fateh Choudhry,Male,"Cherian, Karnik and Vala",Double,2100,South 24 Parganas,Danapur,Malhotra Path,692649,Yes,No,Yes,Yes,Yes,No,No
146,Aaryahi Dugal,Female,Buch PLC,Copper,2200,Birbhum,Aurangabad,Chaudhari Chowk,858102,No,Yes,No,No,No,Yes,No
163,Divij Reddy,Male,Chandran and Sons,Single,2100,North 24 Parganas,Tirupati,Jha Marg,278340,No,No,Yes,No,No,Yes,Yes
940,Adah Contractor,Female,Agate Group,Single,2400,South 24 Parganas,Farrukhabad,Sachdeva,764384,Yes,No,No,No,Yes,No,Yes
907,Mohanlal Atwal,Female,Ranganathan Ltd,Single,2000,Uttar Dinajpur,Jodhpur,Chakrabarti Zila,155396,No,No,No,Yes,No,Yes,No
386,Badal Jain,Male,Suresh-Kashyap,Double,2100,North 24 Parganas,Kirari Suleman Nagar,Venkatesh Street,67210,Yes,No,Yes,Yes,Yes,No,Yes
419,Raghav Sama,Male,Bawa-Sampath,Double,2500,Cooch Behar,Khammam,Loke Nagar,423099,Yes,No,Yes,No,No,Yes,No
253,Tanya Gill,Male,Chand PLC,Double,2100,Howrah,Burhanpur,Swamy Street,233908,No,Yes,Yes,No,No,Yes,No
521,Mehul Divan,Female,Lata-Sampath,Single,2300,Paschim Medinipur,Satara,Batra Street,370084,Yes,No,Yes,Yes,No,Yes,No
246,Jayesh Bhalla,Female,Kaul-Loke,Copper,2500,Hooghly,Aligarh,Luthra Nagar,728901,No,Yes,No,No,Yes,No,Yes
477,Vihaan Dey,Male,"Gade, Gandhi and Varughese",Single,2100,Kolkata,Gaya,Borde Nagar,738064,Yes,No,No,Yes,No,Yes,No
888,Ela Seshadri,Male,Ranganathan and Sons,Double,2300,Murshidabad,Vijayanagaram,Srinivasan Nagar,10646,No,Yes,No,Yes,Yes,No,No
904,Abram Saxena,Female,"Jani, Sheth and Bakshi",Single,2200,Alipurduar,Mirzapur,Khatri Ganj,845967,Yes,Yes,Yes,Yes,Yes,No,No
469,Nehmat Grover,Male,"Sankar, Bhatt and Contractor",Copper,2100,Darjeeling,Bhilai,Sidhu,453137,Yes,No,Yes,No,No,Yes,Yes
327,Ishaan Doshi,Female,"Divan, Sarin and Chandra",Copper,2500,Hooghly,Meerut,Ray Nagar,221845,Yes,Yes,Yes,Yes,No,Yes,Yes
911,Ivan Sandal,Female,"Grover, Dada and Shere",Copper,2000,Kolkata,South Dumdum,Raju Zila,988751,No,Yes,Yes,Yes,No,Yes,Yes
447,Divij Handa,Female,"Deshmukh, Shere and Bhasin",Double,2200,Kalimpong,Madhyamgram,Banik Path,823626,Yes,Yes,No,Yes,Yes,No,Yes
968,Shaan Chadha,Female,"Lanka, Sandhu and Agarwal",Single,2100,Howrah,Jorhat,Dada Circle,526267,No,No,No,Yes,Yes,No,No
409,Kashvi Jayaraman,Male,"Vora, Walla and Sane",Copper,2200,Cooch Behar,Bihar Sharif,Sunder Zila,361762,Yes,Yes,No,Yes,No,Yes,Yes
382,Purab Doshi,Female,Balan Group,Double,2400,Howrah,Ujjain,Krish Nagar,898123,No,Yes,No,No,Yes,No,No
938,Inaaya  Mani,Male,"Bora, Dugar and Basu",Single,2500,Cooch Behar,Aurangabad,Deep Nagar,532015,Yes,Yes,No,No,Yes,No,Yes
723,Divit Sharma,Female,Sami LLC,Double,2000,Howrah,Visakhapatnam,Magar,206855,Yes,Yes,No,No,No,Yes,Yes
932,Saanvi Chakrabarti,Female,"Butala, Dass and Balay",Double,2500,North 24 Parganas,Sonipat,Dugal,644502,No,No,No,No,No,Yes,Yes
752,Ayesha Doctor,Male,Krishnamurthy-Sane,Copper,2500,North 24 Parganas,Bhiwani,Bhatt Nagar,696424,No,No,No,Yes,No,Yes,No
918,Indrans Bahl,Female,Sanghvi Group,Double,2500,Uttar Dinajpur,Bilaspur,Sabharwal Street,846872,Yes,Yes,No,No,No,Yes,Yes
804,Urvi Gara,Male,Basu-Thaman,Single,2400,Purba Bardhaman,Karawal Nagar,Anne Circle,766846,No,Yes,No,Yes,No,Yes,No
958,Eshani Shukla,Female,"Mandal, Magar and Master",Copper,2300,Malda,Dewas,Wable Circle,350718,No,No,No,No,Yes,No,Yes
229,Riya Chawla,Male,Batta-Toor,Double,2000,Jalpaiguri,Guntakal,Sankaran Chowk,30680,No,Yes,Yes,No,Yes,No,No
708,Aaryahi Wadhwa,Female,"Kala, Bhat and Goda",Copper,2000,Uttar Dinajpur,Ongole,Sibal Path,531653,No,No,No,No,Yes,No,Yes
203,Dhruv Tripathi,Female,Rau PLC,Single,2100,Birbhum,Ahmedabad,Verma,478551,No,No,Yes,Yes,No,Yes,Yes
343,Ranbir Borde,Male,"Ravel, Dash and Shah",Double,2100,South 24 Parganas,Suryapet,Venkataraman Road,932796,Yes,No,No,Yes,No,Yes,No
935,Purab Bakshi,Female,"Badami, Singhal and Mane",Copper,2500,Paschim Medinipur,Uluberia,Ratti Zila,987011,Yes,No,Yes,Yes,Yes,No,Yes
454,Sana Yohannan,Male,"Ghose, Sundaram and Yohannan",Single,2200,Cooch Behar,Aurangabad,Mangat Chowk,631966,Yes,No,Yes,No,No,Yes,Yes
405,Shamik Agate,Female,Wadhwa-Bora,Copper,2000,Kalimpong,Ahmedabad,Chad Chowk,69184,No,Yes,Yes,No,No,Yes,Yes
273,Jayesh Sant,Male,Ganesh-Bhargava,Double,2200,Jalpaiguri,Kozhikode,Sawhney Street,285849,No,No,No,No,Yes,No,Yes
560,Dhruv Dey,Male,Rajagopal Inc,Double,2100,North 24 Parganas,Ghaziabad,Savant Street,983798,No,No,Yes,Yes,No,Yes,Yes
225,Tara Chand,Female,Devan PLC,Double,2300,Purulia,Buxar,Bora Marg,822735,No,No,Yes,No,No,Yes,No
391,Emir Butala,Female,Doctor-Sachdeva,Copper,2000,Uttar Dinajpur,Srinagar,Dixit,895323,Yes,No,Yes,Yes,Yes,No,No
610,Uthkarsh Lall,Female,Kumar Ltd,Single,2300,Paschim Bardhaman,Etawah,Suri Chowk,937039,Yes,No,No,No,Yes,No,Yes
986,Samiha Dua,Female,Samra-Bhavsar,Single,2100,Purulia,Allahabad,Srinivas Street,984230,No,Yes,Yes,No,Yes,No,Yes
659,Miraan Mani,Female,Samra-Bir,Single,2000,South 24 Parganas,Tiruppur,Kaur Road,674575,No,Yes,No,Yes,Yes,No,Yes
62,Anahita Tara,Male,"Subramaniam, Mallick and Kakar",Single,2100,Hooghly,Nagaon,Sant Marg,387427,Yes,No,No,Yes,No,Yes,No
932,Sumer Lad,Male,Datta-Bobal,Double,2500,Uttar Dinajpur,Ghaziabad,Luthra Path,386796,No,No,No,Yes,Yes,No,Yes
736,Vaibhav Kumar,Female,"Sarma, Kaur and Varma",Double,2400,Uttar Dinajpur,Phusro,Balakrishnan Circle,762818,No,Yes,No,No,Yes,No,No
574,Saanvi Sabharwal,Female,Balakrishnan-Zacharia,Copper,2500,Paschim Medinipur,Darbhanga,Vala Street,512148,No,Yes,No,Yes,Yes,No,No
387,Zara Gade,Female,Sanghvi-Aurora,Single,2200,Paschim Medinipur,Nagaon,Hans Path,515200,Yes,No,No,No,Yes,No,Yes
837,Anya Grewal,Male,Warrior Group,Copper,2000,Howrah,Kalyan-Dombivli,Dara Nagar,785461,No,Yes,Yes,No,No,Yes,Yes
688,Aarna Sood,Male,Chopra-Shanker,Single,2100,Purulia,Jhansi,Kant Marg,372141,Yes,Yes,No,No,Yes,No,No
931,Kavya Mahajan,Female,"Kapoor, Apte and Salvi",Double,2300,Purba Medinipur,Ghaziabad,Tripathi Ganj,355239,No,Yes,Yes,No,No,Yes,No
774,Ela Bala,Male,"Ratta, Sandal and Rao",Single,2500,Bankura,Bhilai,Goyal Ganj,262200,No,Yes,No,No,No,Yes,Yes
277,Samiha Gopal,Male,"Sankar, Bahri and Dhar",Single,2400,South 24 Parganas,Tirupati,Arora Nagar,323328,No,Yes,No,No,No,Yes,Yes
530,Kiara Krishna,Female,"Kumer, Bhattacharyya and Sandal",Copper,2000,South 24 Parganas,Gwalior,Shere Zila,552765,Yes,Yes,Yes,Yes,Yes,No,No
542,Onkar Mahal,Female,Din-Thaker,Single,2100,Kalimpong,Adoni,Sen Nagar,177923,Yes,No,Yes,Yes,Yes,No,No
991,Adira Kibe,Female,Acharya-Brahmbhatt,Double,2400,Jalpaiguri,Khandwa,Bala Zila,485698,No,Yes,No,Yes,Yes,No,No
104,Khushi Wable,Male,Randhawa PLC,Double,2200,Murshidabad,New Delhi,Kohli Road,988045,Yes,No,No,No,No,Yes,Yes
675,Darshit Ravi,Female,Tiwari Inc,Single,2200,Purba Medinipur,Rajpur Sonarpur,Bali Circle,231371,No,Yes,No,Yes,No,Yes,Yes
418,Raghav Mammen,Female,Buch LLC,Double,2300,Nadia,Nagaon,Rau Circle,131251,No,Yes,Yes,No,Yes,No,Yes
908,Madhav Rao,Female,Dash LLC,Single,2300,Nadia,Jalna,Ganesh Ganj,191825,Yes,No,No,No,No,Yes,No
722,Neysa D’Alia,Female,"Gaba, Bandi and Badal",Copper,2400,Paschim Bardhaman,Proddatur,Tandon Ganj,676769,Yes,No,No,Yes,No,Yes,Yes
787,Ahana  Dugar,Male,Mangal LLC,Single,2200,North 24 Parganas,Avadi,Goyal Ganj,488164,No,Yes,Yes,No,No,Yes,Yes
764,Siya Yadav,Male,"Saraf, Sura and Ramesh",Single,2400,Kolkata,Orai,Dayal Circle,310390,No,Yes,Yes,Yes,Yes,No,Yes
191,Devansh Chakrabarti,Female,Sami-Kumer,Double,2200,Jhargram,Hapur,Viswanathan Marg,375263,Yes,Yes,No,Yes,No,Yes,No
340,Bhamini Wagle,Female,Chana LLC,Single,2300,Hooghly,Vijayanagaram,Bora Chowk,272578,Yes,No,No,Yes,No,Yes,No
230,Vritika Gandhi,Female,Karan-Vyas,Copper,2500,Paschim Medinipur,Bettiah,Lalla Path,913756,Yes,No,Yes,Yes,No,Yes,No
442,Samaira Kaur,Male,Badal-Devan,Copper,2300,Kalimpong,Tirunelveli,Rao Zila,870404,Yes,Yes,Yes,No,No,Yes,Yes
672,Kaira Dhar,Male,"Sheth, Sur and Baral",Double,2100,Kolkata,Madurai,Dutta Path,408485,No,Yes,Yes,Yes,Yes,No,Yes
875,Shanaya Dewan,Male,"Verma, Grewal and Kunda",Copper,2200,North 24 Parganas,Anand,Tripathi Ganj,261483,Yes,Yes,No,No,No,Yes,Yes
600,Indranil Bahl,Male,Sen-Kuruvilla,Single,2100,North 24 Parganas,Karawal Nagar,Atwal Path,471852,Yes,No,No,Yes,Yes,No,No
124,Kavya Kannan,Female,Varma-Bhasin,Copper,2500,Jalpaiguri,Mysore,Virk,892258,No,No,No,Yes,No,Yes,No
74,Lakshit Varty,Female,"Borah, Malhotra and Sura",Double,2200,Malda,Katihar,Khanna Nagar,527148,Yes,Yes,No,Yes,No,Yes,Yes
98,Emir Chacko,Male,Shan-Baria,Double,2100,Dakshin Dinajpur,Bilaspur,Jayaraman Nagar,414678,No,No,No,No,Yes,No,Yes
739,Nirvaan Chandran,Male,Master-Khosla,Double,2500,Paschim Bardhaman,Sangli-Miraj & Kupwad,Lad Zila,11761,Yes,Yes,Yes,No,No,Yes,Yes
446,Shlok Viswanathan,Female,Bali-Aggarwal,Single,2300,South 24 Parganas,Bhiwandi,Ramesh Nagar,100952,No,No,Yes,Yes,No,Yes,Yes
676,Umang Dube,Female,Bir Ltd,Single,2500,Jalpaiguri,Bardhaman,Das Circle,542339,Yes,Yes,No,Yes,Yes,No,Yes
542,Indrans Shukla,Female,Sur-Basak,Single,2400,Jhargram,Eluru,Vig,136069,Yes,No,Yes,Yes,No,Yes,No
455,Nitya Sura,Male,Krishnamurthy-Swaminathan,Copper,2500,Hooghly,Tadepalligudem,Sura,981417,No,Yes,Yes,Yes,Yes,No,Yes
906,Parinaaz Sodhi,Male,Basu-Gole,Copper,2200,Purba Medinipur,Delhi,Ganguly Marg,39639,Yes,No,Yes,No,Yes,No,Yes
761,Vedika Buch,Male,"Chauhan, Bhatt and Dhillon",Double,2100,Nadia,Pali,Bawa Ganj,872534,No,No,Yes,No,Yes,No,Yes
659,Vidur D’Alia,Male,"Kapadia, Balasubramanian and Dayal",Copper,2500,Bankura,Aurangabad,Soman,122615,No,Yes,Yes,No,No,Yes,Yes
940,Shayak Chaudhry,Male,"Chokshi, Bath and Gandhi",Copper,2500,Murshidabad,Siwan,Bir Path,124994,No,Yes,No,Yes,Yes,No,No
109,Saanvi Rajagopalan,Male,Vaidya-Desai,Double,2000,Uttar Dinajpur,Madhyamgram,Thakur Path,873903,Yes,No,No,Yes,No,Yes,Yes
549,Ryan Mandal,Male,Kar Ltd,Double,2100,Purba Medinipur,Kalyan-Dombivli,Mangal Zila,464713,Yes,No,Yes,Yes,No,Yes,No
507,Suhana Mammen,Female,"Johal, Tandon and Tella",Copper,2200,Bankura,Noida,Choudhury Chowk,540833,No,Yes,Yes,Yes,Yes,No,Yes
192,Lakshay Kapadia,Male,Gara-Hegde,Double,2500,Darjeeling,Gandhinagar,Babu Chowk,167043,Yes,No,Yes,No,Yes,No,Yes
251,Arnav Gour,Female,"Dhillon, Koshy and Bajaj",Single,2000,Purba Bardhaman,Delhi,Dhingra,817554,Yes,Yes,No,No,No,Yes,No
953,Arhaan Baral,Male,Ahuja-Ganesan,Double,2100,Jhargram,Raichur,Salvi Road,81772,Yes,Yes,Yes,Yes,No,Yes,Yes
675,Jivika Iyengar,Female,Raj-Dave,Single,2000,Cooch Behar,Firozabad,Korpal Marg,691217,No,Yes,Yes,Yes,No,Yes,No
918,Shlok Garg,Male,Vohra-Suri,Copper,2000,Purba Bardhaman,Khora ,Sekhon Circle,410338,No,Yes,No,No,Yes,No,No
569,Yakshit Sarin,Female,Gupta-Talwar,Copper,2300,Howrah,Hosur,Bhatia Street,656724,No,No,Yes,No,Yes,No,No
415,Lakshit Khanna,Female,"Sem, Andra and Chaudhari",Double,2500,Malda,Salem,Andra Street,290805,No,Yes,No,Yes,Yes,No,No
